"","state","solution_level","total_fw_kg_per_capita","likely_fw_baseline_low_kg_per_capita","likely_fw_baseline_high_kg_per_capita","likely_fw_alternative_low_kg_per_capita","likely_fw_alternative_high_kg_per_capita"
"1","AL","Prevention",197.76633,0.110574222069153,0.221148444138306,0.340078721442679,0.680157442885358
"2","AL","Rescue",197.76633,0.453147129428515,0.90629425885703,0.789848407546652,1.5796968150933
"3","AL","Animal Feed",197.76633,0.148337137328927,0.296674274657855,0.148337137328927,0.296674274657855
"4","AL","Recycling",197.76633,6.77749174268544,13.5549834853709,7.80912074826497,15.6182414965299
"5","AL","All",197.76633,7.48955023151203,14.9791004630241,9.08738501458323,18.1747700291665
"6","AL","Real",197.76633,0.712058488826596,1.42411697765319,1.27826426631826,2.55652853263652
"7","AK","Prevention",166.92204,0.571842337953424,1.14368467590685,1.86867880715073,3.73735761430145
"8","AK","Rescue",166.92204,0.351459183062469,0.702918366124938,0.56877547318697,1.13755094637394
"9","AK","Animal Feed",166.92204,0.118345426290371,0.236690852580741,0.118345426290371,0.236690852580741
"10","AK","Recycling",166.92204,6.06805502173554,12.1361100434711,7.06607175838395,14.1321435167679
"11","AK","All",166.92204,7.1097019690418,14.2194039380836,9.62187146501202,19.243742930024
"12","AK","Real",166.92204,1.04164694730626,2.08329389461253,2.55579970662807,5.11159941325613
"13","AZ","Prevention",746.613255,1.79653285118065,3.59306570236129,5.80611356404038,11.6122271280808
"14","AZ","Rescue",746.613255,4.88494753581244,9.76989507162489,9.5977791231195,19.195558246239
"15","AZ","Animal Feed",746.613255,3.14655020686968,6.29310041373937,3.14655020686968,6.29310041373937
"16","AZ","Recycling",746.613255,19.3725125762001,38.7450251524003,22.6116700230802,45.2233400461603
"17","AZ","All",746.613255,29.2005431700629,58.4010863401258,41.1621129171097,82.3242258342195
"18","AZ","Real",746.613255,9.82803059386277,19.6560611877255,18.5504428940296,37.1008857880591
"19","AR","Prevention",110.67657,0.383580258287126,0.767160516574253,1.06933233727635,2.13866467455269
"20","AR","Rescue",110.67657,0.218093554146847,0.436187108293694,0.39758104937534,0.79516209875068
"21","AR","Animal Feed",110.67657,0.179774729008956,0.359549458017912,0.179774729008956,0.359549458017912
"22","AR","Recycling",110.67657,3.65773377732814,7.31546755465628,4.17795418318067,8.35590836636135
"23","AR","All",110.67657,4.43918231877107,8.87836463754214,5.82464229884132,11.6492845976826
"24","AR","Real",110.67657,0.781448541442929,1.56289708288586,1.64668811566064,3.29337623132129
"25","CA","Prevention",315.70038,0.502069027470888,1.00413805494178,1.60390275846385,3.20780551692769
"26","CA","Rescue",315.70038,4.47742652367942,8.95485304735884,9.06557809091253,18.1311561818251
"27","CA","Animal Feed",315.70038,2.4987711397458,4.9975422794916,2.4987711397458,4.9975422794916
"28","CA","Recycling",315.70038,33.0045428917164,66.0090857834328,37.7400666584456,75.4801333168913
"29","CA","All",315.70038,40.4828095826125,80.965619165225,50.9083186475678,101.816637295136
"30","CA","Real",315.70038,7.47826669089611,14.9565333817922,13.1682519891222,26.3365039782444
"31","CO","Prevention",241.31121,0.131409208613985,0.262818417227969,0.410078824465992,0.820157648931985
"32","CO","Rescue",241.31121,0.486527967933915,0.97305593586783,0.843805492000041,1.68761098400008
"33","CO","Animal Feed",241.31121,1.14467644212246,2.28935288424491,1.14467644212246,2.28935288424491
"34","CO","Recycling",241.31121,8.44949962965492,16.8989992593098,9.80730450141857,19.6146090028371
"35","CO","All",241.31121,10.2121132483253,20.4242264966506,12.2058652600071,24.4117305200141
"36","CO","Real",241.31121,1.76261361867036,3.52522723734071,2.39856075858849,4.79712151717698
"37","CT","Prevention",187.787295,0.624834701635349,1.2496694032707,2.03893323233072,4.07786646466144
"38","CT","Rescue",187.787295,0.292298821831057,0.584597643662113,0.460371559377209,0.920743118754418
"39","CT","Animal Feed",187.787295,0.709003601643246,1.41800720328649,0.709003601643246,1.41800720328649
"40","CT","Recycling",187.787295,20.1172212970455,40.2344425940911,23.6080544884227,47.2161089768455
"41","CT","All",187.787295,21.7433584221552,43.4867168443104,26.8163628817739,53.6327257635478
"42","CT","Real",187.787295,1.62613712510965,3.2522742502193,3.20830839335118,6.41661678670235
"43","DE","Prevention",239.49684,0.687124857535763,1.37424971507153,2.19256119467184,4.38512238934368
"44","DE","Rescue",239.49684,0.655673021458528,1.31134604291706,1.22906482457747,2.45812964915495
"45","DE","Animal Feed",239.49684,0.196618373656113,0.393236747312227,0.196618373656113,0.393236747312227
"46","DE","Recycling",239.49684,7.39948937285748,14.798978745715,8.57252884877238,17.1450576975448
"47","DE","All",239.49684,8.93890562550788,17.8778112510158,12.1907732416778,24.3815464833556
"48","DE","Real",239.49684,1.5394162526504,3.07883250530081,3.61824439290543,7.23648878581085
"49","FL","Prevention",267.619575,0.123673802281948,0.247347604563896,0.398056556825824,0.796113113651649
"50","FL","Rescue",267.619575,0.681408134115409,1.36281626823082,1.25124071943778,2.50248143887556
"51","FL","Animal Feed",267.619575,1.63037054591738,3.26074109183476,1.63037054591738,3.26074109183476
"52","FL","Recycling",267.619575,8.44208760964922,16.8841752192984,9.70690329728876,19.4138065945775
"53","FL","All",267.619575,10.877540091964,21.7550801839279,12.9865711194697,25.9731422389395
"54","FL","Real",267.619575,2.43545248231474,4.87090496462947,3.27966782218098,6.55933564436196
"55","GA","Prevention",239.49684,0.113426165023597,0.226852330047194,0.346210550155304,0.692421100310609
"56","GA","Rescue",239.49684,0.777394710598441,1.55478942119688,1.4820609536426,2.9641219072852
"57","GA","Animal Feed",239.49684,0.23395681546008,0.46791363092016,0.23395681546008,0.46791363092016
"58","GA","Recycling",239.49684,7.26848299485505,14.5369659897101,8.3511426455503,16.7022852911006
"59","GA","All",239.49684,8.39326068593717,16.7865213718743,10.4133709648083,20.8267419296166
"60","GA","Real",239.49684,1.12477769108212,2.24955538216424,2.06222831925798,4.12445663851597
"61","HI","Prevention",152.40708,0.0650114129577246,0.130022825915449,0.219427771390809,0.438855542781619
"62","HI","Rescue",152.40708,0.4488616891684,0.8977233783368,0.74565070096934,1.49130140193868
"63","HI","Animal Feed",152.40708,0.804594196000688,1.60918839200138,0.804594196000688,1.60918839200138
"64","HI","Recycling",152.40708,5.29126896382957,10.5825379276591,6.14628078170048,12.292561563401
"65","HI","All",152.40708,6.60973626195638,13.2194725239128,7.91595345006132,15.8319069001226
"66","HI","Real",152.40708,1.31846729812681,2.63693459625362,1.76967266836084,3.53934533672167
"67","ID","Prevention",452.685315,0.525154043530408,1.05030808706082,1.54834117635459,3.09668235270919
"68","ID","Rescue",452.685315,2.34529428950809,4.69058857901617,4.97238490132424,9.94476980264849
"69","ID","Animal Feed",452.685315,1.29140169563662,2.58280339127324,1.29140169563662,2.58280339127324
"70","ID","Recycling",452.685315,12.1529695748581,24.3059391497162,12.9733912830993,25.9467825661986
"71","ID","All",452.685315,16.3148196035332,32.6296392070664,20.7855190564147,41.5710381128295
"72","ID","Real",452.685315,4.16185002867512,8.32370005735023,7.81212777331546,15.6242555466309
"73","IL","Prevention",222.260325,0.116940925475172,0.233881850950343,0.328999220200169,0.657998440400338
"74","IL","Rescue",222.260325,0.419417566829044,0.838835133658088,0.746845362597559,1.49369072519512
"75","IL","Animal Feed",222.260325,0.417205266622514,0.834410533245028,0.417205266622514,0.834410533245028
"76","IL","Recycling",222.260325,7.3129315440759,14.6258630881518,8.30996363397372,16.6199272679474
"77","IL","All",222.260325,8.26649530300263,16.5329906060053,9.80301348339397,19.6060269667879
"78","IL","Real",222.260325,0.95356375892673,1.90712751785346,1.49304984942024,2.98609969884048
"79","IN","Prevention",243.12558,0.837309864525128,1.67461972905026,2.39771693344218,4.79543386688436
"80","IN","Rescue",243.12558,0.498001567996612,0.996003135993225,0.890903286061879,1.78180657212376
"81","IN","Animal Feed",243.12558,1.94812744184507,3.89625488369014,1.94812744184507,3.89625488369014
"82","IN","Recycling",243.12558,8.06836174138251,16.136723482765,9.25329511211991,18.5065902242398
"83","IN","All",243.12558,11.3518006157493,22.7036012314986,14.490042773469,28.9800855469381
"84","IN","Real",243.12558,3.28343887436681,6.56687774873362,5.23674766134913,10.4734953226983
"85","IA","Prevention",317.51475,1.12872564531578,2.25745129063157,2.70269342235674,5.40538684471348
"86","IA","Rescue",317.51475,0.691776018283932,1.38355203656786,1.3289306410595,2.65786128211901
"87","IA","Animal Feed",317.51475,3.72303525427847,7.44607050855695,3.72303525427847,7.44607050855695
"88","IA","Recycling",317.51475,10.1908432744459,20.3816865488918,11.3519396826925,22.7038793653849
"89","IA","All",317.51475,15.7343801923241,31.4687603846481,19.1065990003872,38.2131980007743
"90","IA","Real",317.51475,5.54353691787819,11.0870738357564,7.75465931769472,15.5093186353894
"91","KS","Prevention",223.16751,0.816298857066557,1.63259771413311,2.27335169978126,4.54670339956252
"92","KS","Rescue",223.16751,0.396681019908659,0.793362039817318,0.680155087883013,1.36031017576603
"93","KS","Animal Feed",223.16751,0.323192358276563,0.646384716553126,0.323192358276563,0.646384716553126
"94","KS","Recycling",223.16751,7.77882408730103,15.5576481746021,8.89687377698338,17.7937475539668
"95","KS","All",223.16751,9.31499632255281,18.6299926451056,12.1735729229242,24.3471458458484
"96","KS","Real",223.16751,1.53617223525178,3.07234447050356,3.27669914594084,6.55339829188167
"97","KY","Prevention",224.074695,0.135769387233753,0.271538774467507,0.402032526056165,0.804065052112331
"98","KY","Rescue",224.074695,0.549733607451919,1.09946721490384,0.888841186857902,1.7776823737158
"99","KY","Animal Feed",224.074695,0.232452638350518,0.464905276701036,0.232452638350518,0.464905276701036
"100","KY","Recycling",224.074695,8.00596256579263,16.0119251315853,9.21880261477403,18.4376052295481
"101","KY","All",224.074695,8.92391819882882,17.8478363976576,10.7421289660386,21.4842579320772
"102","KY","Real",224.074695,0.917955633036191,1.83591126607238,1.52332635126458,3.04665270252917
"103","LA","Prevention",321.14349,0.126714210562923,0.253428421125847,0.376449689938045,0.752899379876089
"104","LA","Rescue",321.14349,0.431641707998748,0.863283415997496,0.755449205872773,1.51089841174555
"105","LA","Animal Feed",321.14349,0.988087394445479,1.97617478889096,0.988087394445479,1.97617478889096
"106","LA","Recycling",321.14349,10.1245401366975,20.2490802733951,11.2727718333571,22.5455436667141
"107","LA","All",321.14349,11.6709834497047,23.3419668994094,13.3927581236134,26.7855162472267
"108","LA","Real",321.14349,1.54644331300715,3.0928866260143,2.1199862902563,4.23997258051259
"109","ME","Prevention",288.48483,0.822543445091765,1.64508689018353,2.61095149043299,5.22190298086598
"110","ME","Rescue",288.48483,0.884236994357571,1.76847398871514,1.72976494978767,3.45952989957534
"111","ME","Animal Feed",288.48483,1.54096170659319,3.08192341318638,1.54096170659319,3.08192341318638
"112","ME","Recycling",288.48483,9.19868940514836,18.3973788102967,10.6141788644936,21.2283577289872
"113","ME","All",288.48483,12.4464315511909,24.8928631023818,16.4958570113075,32.991714022615
"114","ME","Real",288.48483,3.24774214604253,6.49548429208506,5.88167814681385,11.7633562936277
"115","MD","Prevention",190.50885,0.100954575442693,0.201909150885386,0.325499904556703,0.650999809113406
"116","MD","Rescue",190.50885,0.560116829478178,1.12023365895636,0.936791133891404,1.87358226778281
"117","MD","Animal Feed",190.50885,0.739145504604888,1.47829100920978,0.739145504604888,1.47829100920978
"118","MD","Recycling",190.50885,13.2600631779611,26.5201263559222,15.4043811174898,30.8087622349795
"119","MD","All",190.50885,14.6602800874869,29.3205601749737,17.4058176605428,34.8116353210855
"120","MD","Real",190.50885,1.40021690952576,2.80043381905152,2.00143654305299,4.00287308610599
"121","MA","Prevention",215.91003,0.117233244524158,0.234466489048316,0.374758851949675,0.74951770389935
"122","MA","Rescue",215.91003,0.587172924432699,1.1743458488654,0.984711583282816,1.96942316656563
"123","MA","Animal Feed",215.91003,0.14758953308341,0.295179066166821,0.14758953308341,0.295179066166821
"124","MA","Recycling",215.91003,22.6811713612469,45.3623427224937,26.5335149467824,53.0670298935647
"125","MA","All",215.91003,23.5331670632871,47.0663341265742,28.0405749150983,56.0811498301965
"126","MA","Real",215.91003,0.851995702040267,1.70399140408053,1.5070599683159,3.0141199366318
"127","MI","Prevention",242.218395,0.113374231253362,0.226748462506724,0.339215761632894,0.678431523265787
"128","MI","Rescue",242.218395,0.724592550320528,1.44918510064106,1.3792304939528,2.7584609879056
"129","MI","Animal Feed",242.218395,1.94266019079821,3.88532038159641,1.94266019079821,3.88532038159641
"130","MI","Recycling",242.218395,7.37665851584114,14.7533170316823,8.43436064944419,16.8687212988884
"131","MI","All",242.218395,10.1572854882132,20.3145709764265,12.0954670958281,24.1909341916562
"132","MI","Real",242.218395,2.7806269723721,5.56125394474419,3.6611064463839,7.3222128927678
"133","MN","Prevention",302.092605,0.715807952642628,1.43161590528526,1.94496049468043,3.88992098936087
"134","MN","Rescue",302.092605,0.471999586646659,0.943999173293318,0.892572623812072,1.78514524762414
"135","MN","Animal Feed",302.092605,3.87158642747276,7.74317285494553,3.87158642747276,7.74317285494553
"136","MN","Recycling",302.092605,9.15158209070053,18.3031641814011,10.1114280236592,20.2228560473183
"137","MN","All",302.092605,14.2109760574626,28.4219521149252,16.8205475696244,33.6410951392489
"138","MN","Real",302.092605,5.05939396676205,10.1187879335241,6.70911954596527,13.4182390919305
"139","MS","Prevention",217.7244,0.692299180315772,1.38459836063154,2.12668230570523,4.25336461141045
"140","MS","Rescue",217.7244,0.619894482794625,1.23978896558925,1.14273200134673,2.28546400269346
"141","MS","Animal Feed",217.7244,0.202868444999204,0.405736889998409,0.202868444999204,0.405736889998409
"142","MS","Recycling",217.7244,7.12808225484951,14.256164509699,8.21141998994618,16.4228399798924
"143","MS","All",217.7244,8.64314436295911,17.2862887259182,11.6837027419973,23.3674054839947
"144","MS","Real",217.7244,1.5150621081096,3.0301242162192,3.47228275205116,6.94456550410232
"145","MO","Prevention",238.589655,0.754294257064342,1.50858851412868,2.12371940036382,4.24743880072764
"146","MO","Rescue",238.589655,0.616734643346909,1.23346928669382,1.07375244325686,2.14750488651372
"147","MO","Animal Feed",238.589655,1.90647806604796,3.81295613209593,1.90647806604796,3.81295613209593
"148","MO","Recycling",238.589655,7.94726825103914,15.8945365020783,8.97522617053885,17.9504523410777
"149","MO","All",238.589655,11.2247752174984,22.4495504349967,14.0791760802075,28.158352160415
"150","MO","Real",238.589655,3.27750696645922,6.55501393291843,5.10394990966864,10.2078998193373
"151","MT","Prevention",156.03582,0.0832591664580759,0.166518332916152,0.257751848694889,0.515503697389779
"152","MT","Rescue",156.03582,0.341973192885757,0.683946385771514,0.594504940998124,1.18900988199625
"153","MT","Animal Feed",156.03582,0.13698796469978,0.273975929399559,0.13698796469978,0.273975929399559
"154","MT","Recycling",156.03582,5.52742239845069,11.0548447969014,6.36946829077236,12.7389365815447
"155","MT","All",156.03582,6.0896427224943,12.1792854449886,7.35871304516515,14.7174260903303
"156","MT","Real",156.03582,0.562220324043612,1.12444064808722,0.989244754392793,1.97848950878559
"157","NE","Prevention",267.619575,0.903374890554525,1.80674978110905,2.30858348220887,4.61716696441775
"158","NE","Rescue",267.619575,0.821431872467919,1.64286374493584,1.54904651791225,3.0980930358245
"159","NE","Animal Feed",267.619575,3.63745442955793,7.27490885911587,3.63745442955793,7.27490885911587
"160","NE","Recycling",267.619575,8.71711039925395,17.4342207985079,9.80231627098902,19.604632541978
"161","NE","All",267.619575,14.0793715918343,28.1587431836686,17.2974007006681,34.5948014013362
"162","NE","Real",267.619575,5.36226119258038,10.7245223851608,7.49508442967906,14.9901688593581
"163","NV","Prevention",219.53877,0.115883354637705,0.23176670927541,0.359070155768326,0.718140311536652
