"","state","solution_level","total_fw_kg_per_capita","likely_fw_baseline_low_kg_per_capita","likely_fw_baseline_high_kg_per_capita","likely_fw_alternative_low_kg_per_capita","likely_fw_alternative_high_kg_per_capita"
"163","NC","Animal Feed",257.64054,1.37552593390078,2.75105186780157,1.37552593390078,2.75105186780157
"164","NC","Recycling",257.64054,7.65858040152137,15.3171608030427,8.84961645346796,17.6992329069359
"165","NC","All",257.64054,10.7340761862039,21.4681523724078,14.3433842326602,28.6867684653204
"166","ND","Prevention",506.20923,0.999390818324689,1.99878163664938,2.41802633477515,4.83605266955031
"167","ND","Rescue",506.20923,1.23474373230732,2.46948746461464,2.55991168490538,5.11982336981076
"168","ND","Animal Feed",506.20923,1.89790582543817,3.79581165087635,1.89790582543817,3.79581165087635
"169","ND","Recycling",506.20923,14.3904342457694,28.7808684915389,15.4997285485874,30.9994570971748
"170","ND","All",506.20923,18.5224746218396,37.0449492436792,22.3755723937061,44.7511447874122
"171","OH","Prevention",221.35314,0.732063666669864,1.46412733333973,2.1390604430051,4.27812088601021
"172","OH","Rescue",221.35314,0.607566048259508,1.21513209651902,1.03436348548664,2.06872697097328
"173","OH","Animal Feed",221.35314,1.93194635384583,3.86389270769166,1.93194635384583,3.86389270769166
"174","OH","Recycling",221.35314,7.58320363768834,15.1664072753767,8.66015017068354,17.3203003413671
"175","OH","All",221.35314,10.8547797064635,21.7095594129271,13.7655204530211,27.5310409060422
"176","OK","Prevention",202.302255,0.680677616843797,1.36135523368759,1.96285018642703,3.92570037285407
"177","OK","Rescue",202.302255,0.452911005186346,0.905822010372691,0.780307208730658,1.56061441746132
"178","OK","Animal Feed",202.302255,0.213721144791662,0.427442289583324,0.213721144791662,0.427442289583324
"179","OK","Recycling",202.302255,6.77006175708124,13.5401235141625,7.75390437694889,15.5078087538978
"180","OK","All",202.302255,8.11737152390304,16.2347430478061,10.7107829168982,21.4215658337965
"181","OR","Prevention",283.04172,0.0952459974831688,0.190491994966338,0.307070695613991,0.614141391227982
"182","OR","Rescue",283.04172,2.24123962618935,4.48247925237871,4.49072219814317,8.98144439628634
"183","OR","Animal Feed",283.04172,0.455633171192891,0.911266342385782,0.455633171192891,0.911266342385782
"184","OR","Recycling",283.04172,7.99087185284377,15.9817437056875,9.0707626353922,18.1415252707844
"185","OR","All",283.04172,10.7829906477092,21.5659812954184,14.3241887003422,28.6483774006845
"186","PA","Prevention",206.83818,0.105932230703278,0.211864461406556,0.323691139854443,0.647382279708887
"187","PA","Rescue",206.83818,0.666394936222373,1.33278987244475,1.20257338344199,2.40514676688399
"188","PA","Animal Feed",206.83818,1.51952305318519,3.03904610637037,1.51952305318519,3.03904610637037
"189","PA","Recycling",206.83818,6.83396674160959,13.6679334832192,7.8339193805592,15.6678387611184
"190","PA","All",206.83818,9.12581696172043,18.2516339234409,10.8797069570408,21.7594139140816
"191","RI","Prevention",164.200485,0.090108352107041,0.180216704214082,0.287328008234905,0.57465601646981
"192","RI","Rescue",164.200485,0.429662688610516,0.859325377221032,0.682379828397353,1.36475965679471
"193","RI","Animal Feed",164.200485,0.506322668640585,1.01264533728117,0.506322668640585,1.01264533728117
"194","RI","Recycling",164.200485,11.7123797686581,23.4247595373161,13.6624159596834,27.3248319193668
"195","RI","All",164.200485,12.7384734780162,25.4769469560324,15.1384464649562,30.2768929299125
"196","SC","Prevention",221.35314,0.718283540858375,1.43656708171675,2.21641479825484,4.43282959650969
"197","SC","Rescue",221.35314,0.768239700060816,1.53647940012163,1.359565337457,2.71913067491399
"198","SC","Animal Feed",221.35314,0.176346369672079,0.352692739344159,0.176346369672079,0.352692739344159
"199","SC","Recycling",221.35314,7.39907288428259,14.7981457685652,8.55013556290478,17.1002711258096
"200","SC","All",221.35314,9.06194249487386,18.1238849897477,12.3024620682887,24.6049241365774
"201","SD","Prevention",255.82617,0.244810465303569,0.489620930607139,0.706916594017999,1.413833188036
"202","SD","Rescue",255.82617,0.316145108596047,0.632290217192094,0.513598557108964,1.02719711421793
"203","SD","Animal Feed",255.82617,6.20240638870246,12.4048127774049,6.20240638870246,12.4048127774049
"204","SD","Recycling",255.82617,8.50267336210264,17.0053467242053,9.57038426741197,19.1407685348239
"205","SD","All",255.82617,15.2660353247047,30.5320706494094,16.9933058072414,33.9866116144828
"206","TN","Prevention",232.23936,0.131629068811775,0.263258137623551,0.387091237401525,0.774182474803049
"207","TN","Rescue",232.23936,0.567461833191757,1.13492366638351,0.92972845507664,1.85945691015328
"208","TN","Animal Feed",232.23936,1.26559154352836,2.53118308705671,1.26559154352836,2.53118308705671
"209","TN","Recycling",232.23936,16.2354459082849,32.4708918165697,18.5745582253595,37.149116450719
"210","TN","All",232.23936,18.2001283538168,36.4002567076335,21.156969461366,42.3139389227321
"211","TX","Prevention",177.80826,0.532677806523001,1.065355613046,1.55670231889705,3.1134046377941
"212","TX","Rescue",177.80826,0.403344150825442,0.806688301650884,0.688805087933032,1.37761017586606
"213","TX","Animal Feed",177.80826,0.235138336063012,0.470276672126024,0.235138336063012,0.470276672126024
"214","TX","Recycling",177.80826,5.92467128913749,11.849342578275,6.75384107071237,13.5076821414247
"215","TX","All",177.80826,7.09583158254895,14.1916631650979,9.23448681360547,18.4689736272109
"216","UT","Prevention",202.302255,0.597090593500019,1.19418118700004,1.7294898926586,3.4589797853172
"217","UT","Rescue",202.302255,0.335093091783975,0.67018618356795,0.564330951742682,1.12866190348536
"218","UT","Animal Feed",202.302255,4.1176241068551,8.23524821371021,4.1176241068551,8.23524821371021
"219","UT","Recycling",202.302255,6.75976726154512,13.5195345230902,7.67897870021249,15.357957400425
"220","UT","All",202.302255,11.8095750536842,23.6191501073684,14.0904236514689,28.1808473029378
"221","VT","Prevention",236.775285,0.101648152404243,0.203296304808486,0.317871514633056,0.635743029266111
"222","VT","Rescue",236.775285,0.350084585036605,0.700169170073209,0.631457981326128,1.26291596265226
"223","VT","Animal Feed",236.775285,0.529363341636912,1.05872668327382,0.529363341636912,1.05872668327382
"224","VT","Recycling",236.775285,38.2867317584688,76.5734635169376,43.4274468726134,86.8548937452268
"225","VT","All",236.775285,39.2678278375466,78.5356556750932,44.9061397102095,89.8122794204189
"226","VA","Prevention",222.260325,0.122406278060408,0.244812556120816,0.384703603383815,0.769407206767631
"227","VA","Rescue",222.260325,0.819364459247857,1.63872891849571,1.35482551606899,2.70965103213798
"228","VA","Animal Feed",222.260325,0.657808263720259,1.31561652744052,0.657808263720259,1.31561652744052
"229","VA","Recycling",222.260325,7.85748690560508,15.7149738112102,9.10065674118395,18.2013134823679
"230","VA","All",222.260325,9.4570659066336,18.9141318132672,11.497994124357,22.995988248714
"231","WA","Prevention",458.128425,0.090546121951944,0.181092243903888,0.29550378732926,0.591007574658519
"232","WA","Rescue",458.128425,5.68041250623299,11.360825012466,11.7467019599911,23.4934039199821
"233","WA","Animal Feed",458.128425,2.99894563479595,5.99789126959189,2.99894563479595,5.99789126959189
"234","WA","Recycling",458.128425,10.2198544606573,20.4397089213146,11.2451517702876,22.4903035405752
"235","WA","All",458.128425,18.9897587236382,37.9795174472764,26.2863031524039,52.5726063048077
"236","WV","Prevention",197.76633,0.717334306061689,1.43466861212338,2.1930477744211,4.38609554884221
"237","WV","Rescue",197.76633,0.636380964012359,1.27276192802472,1.07648513381433,2.15297026762866
"238","WV","Animal Feed",197.76633,0.384917442832434,0.769834885664868,0.384917442832434,0.769834885664868
"239","WV","Recycling",197.76633,7.00785528200291,14.0157105640058,8.11488366536904,16.2297673307381
"240","WV","All",197.76633,8.74648799490939,17.4929759898188,11.7693340164369,23.5386680328738
"241","WI","Prevention",537.960705,0.108776614245041,0.217553228490082,0.316871616086161,0.633743232172322
"242","WI","Rescue",537.960705,0.795811909180719,1.59162381836144,1.58152371886794,3.16304743773587
"243","WI","Animal Feed",537.960705,2.42860108500044,4.85720217000087,2.42860108500044,4.85720217000087
"244","WI","Recycling",537.960705,14.6026399427724,29.2052798855447,15.5597287799383,31.1194575598766
"245","WI","All",537.960705,17.9358295511986,35.8716591023971,19.8867251998928,39.7734503997857
"246","WY","Prevention",200.487885,0.763464546251232,1.52692909250246,2.37298906121795,4.7459781224359
"247","WY","Rescue",200.487885,0.303444775080978,0.606889550161957,0.455389894863703,0.910779789727405
"248","WY","Animal Feed",200.487885,0.309341981694755,0.618683963389509,0.309341981694755,0.618683963389509
"249","WY","Recycling",200.487885,7.48276777740887,14.9655355548177,8.73706561640344,17.4741312328069
"250","WY","All",200.487885,8.85901908043583,17.7180381608717,11.8747865541798,23.7495731083597
